,Unnamed: 0,ID,Date,Username,Tweet,ReplyCount,RetweetCount,LikeCount,QuoteCount,URL,sentiment_label,sentiment_score
6872,6918,1622736052635959296,2023-02-06 23:16:38+00:00,LeadersCool,"Sonuna kadar haklı. TSK nerede AFAD nerede ?
#earthquakeinturkey #afad #deprem",0,0,1,0,https://twitter.com/LeadersCool/status/1622736052635959296,positive,0.9901
6874,6920,1622736046642323457,2023-02-06 23:16:37+00:00,lee_qezi,"@acikcenk

Bak yardım burdan gidiyor.
#deprem

#Kurdistan",0,0,0,0,https://twitter.com/lee_qezi/status/1622736046642323457,positive,0.9738
6875,6921,1622736045988093954,2023-02-06 23:16:36+00:00,cileklimari,"⚠️ARAÇLARDA UYUYACAK OLANLAR LÜTFEN DİKKAT EDELİM⚠️
#deprem #Enkaz #HelpTurkey #sondakikadeprem #YARDIM https://t.co/Fy2cgJ195M",0,19,23,0,https://twitter.com/cileklimari/status/1622736045988093954,positive,0.9453
6876,6922,1622736044910166019,2023-02-06 23:16:36+00:00,gulsahynlmzl,Gündüz ne kadar hızlı geçtiyse gece bi o kadar uzadı. Allahım sağ salim ailelerine kavuştur herkesi.. Hava soğuk kalpler soğuk #deprem #ohal,0,0,1,0,https://twitter.com/gulsahynlmzl/status/1622736044910166019,positive,0.5987
6879,6925,1622736041730838534,2023-02-06 23:16:35+00:00,jeanosLee,"Yangın çıkar, biz deriz uçakları çıkarın
Deprem olur, biz deriz orduyu çıkarın
Anlamıyorum biz söyleyeceksek siz niye yönetiyorsunuz????????
#TÜRKİYETİMDİR
#DEPREM",0,0,4,0,https://twitter.com/jeanosLee/status/1622736041730838534,positive,0.9741
6887,6933,1622736031614226432,2023-02-06 23:16:33+00:00,LadenOymac,Arkadaşlar lütfen bilginiz varsa dönüş yapın🙏🏻 #deprem https://t.co/fCBVcT5Ctk,0,2,3,0,https://twitter.com/LadenOymac/status/1622736031614226432,positive,0.9974
6888,6934,1622736031492579333,2023-02-06 23:16:33+00:00,_filozofum,Oy teyzem ayakklarına kurban olaym ne olur orda olan yardım ekipleri  bu teyzeyi gören duyan varsa ne olur yardımcı olun yada benle iletişime geçebilirsiniz burda içim  parçalandı rabbim bir daha bu günleri göstermesin #deprem #Hatay #hatayyardimbekliyor #Elbistan #PrayForTurkey https://t.co/ya2WKuYLAn,1,5,6,0,https://twitter.com/_filozofum/status/1622736031492579333,positive,0.8198
6894,6940,1622736019840725000,2023-02-06 23:16:30+00:00,butterfly326v,"ARKADAŞLAR GÖREN HERKES RT YAPABİLİR Mİ YAYALIM LÜTFEN..  ONİKİŞUBAT ÇOK FAZLA YARDIM MESAJİ VAR YAYALIM LÜTFEN..

HatayıÖlüme TerkEtmeyin 
#Hatay #hatayyardimbekliyor #HatayınSesiniDuyun #deprem #depremhatay #enkaz #marmara #cueneytoezdemir #afaddeprem  #AFAD https://t.co/acHS2EnhB2",0,9,5,0,https://twitter.com/butterfly326v/status/1622736019840725000,positive,0.7717
6895,6941,1622736015331819523,2023-02-06 23:16:29+00:00,kyrn05634,"Yayalım 🚨🚨
@AFADBaskanlik @DepremDairesi @AKUT_Dernegi @ahbap @haluklevent @Kizilay @BabalaTv
#deprem https://t.co/rQZBNiIzpq",0,1,1,0,https://twitter.com/kyrn05634/status/1622736015331819523,positive,0.9089
6896,6942,1622736015222882306,2023-02-06 23:16:29+00:00,vangoghunpaleti,@Trendyol @TrendyolYemek #deprem bölgesine destek.,1,1,2,0,https://twitter.com/vangoghunpaleti/status/1622736015222882306,positive,0.7453
6897,6943,1622736012802678784,2023-02-06 23:16:29+00:00,aysalu,"Bakiyorum bazi muhalifler ve onlarin yandasi gazetecilere Devlet aciz kalsin diye dua ediyor. Bu kadar olur.
#deprem 
#Hatay 
#Elbistan 
#sondakikadeprem",0,1,1,0,https://twitter.com/aysalu/status/1622736012802678784,positive,0.97
6901,6947,1622736003738791937,2023-02-06 23:16:26+00:00,simseknejlaa,"‘Atatürk’ümüzün emanet ettiği Hatay yok ,Antakya yok ‘ diye feryat eden vatandaşla birlikte ağlayan sadece ben değilimdir eminim 🥲

#Hatay #Deprem",0,3,14,0,https://twitter.com/simseknejlaa/status/1622736003738791937,positive,0.9497
6902,6948,1622736001935327233,2023-02-06 23:16:26+00:00,Melbetlena,#Hatay Merkez’den arama kurtarma çalışmalarına ait görüntüler gelmeye devam ediyor. #deprem https://t.co/v4JvV36cNc,0,0,0,0,https://twitter.com/Melbetlena/status/1622736001935327233,positive,0.9508
6903,6949,1622736000014331907,2023-02-06 23:16:26+00:00,seviil_1,Uyumak yok seslerine ses olucaz #deprem,0,0,2,0,https://twitter.com/seviil_1/status/1622736000014331907,positive,0.9775
6905,6951,1622735994112835584,2023-02-06 23:16:24+00:00,sinanaygul,"CİMER'de ""Deprem Acil"" sekmesi aktif.

Depremde haber alamadığınız yakınızın adresini, adını-soyadını ve numarasını ekleyip başvurabilirsiniz.

#deprem #cimer #DepremAcil https://t.co/Br2l7nevyg",2,21,19,0,https://twitter.com/sinanaygul/status/1622735994112835584,positive,0.533
6906,6952,1622735992158289925,2023-02-06 23:16:24+00:00,berozyerel,Şuan kalbim sızlıyor soğuktan ellerim çatlamış🥺 #deprem #gaziantepdeprem #AFAD #Gaziantep,0,0,1,0,https://twitter.com/berozyerel/status/1622735992158289925,positive,0.866
6907,6953,1622735989033648130,2023-02-06 23:16:23+00:00,elkaifra,okumadan uyumayalım #deprem,0,0,0,0,https://twitter.com/elkaifra/status/1622735989033648130,positive,0.9469
6908,6954,1622735989000093701,2023-02-06 23:16:23+00:00,oflethall,"Arkadaslar yardim ekiplerini goturen ucaklarimiz bos donuyor, varsa tanidiklariniz yonlendirin ucaklara aliyorlar lütfen gelecekler buralara ulaşın: #Hatay #deprem #hatayyardimbekliyor #sondakikadeprem #ADIYAMAN #SONDAKIKA #ohal https://t.co/9Hx5tGTAvd",0,6,3,0,https://twitter.com/oflethall/status/1622735989000093701,positive,0.9861
6909,6955,1622735987305480192,2023-02-06 23:16:23+00:00,Kafkasi36,Afad Afet bilinci eğitimi almış tüm gönüllüleri deprem bölgesine davet etti. Bu önemli bir çağrıdır. Lütfen bu çağrıyı yayalım #deprem,0,0,1,0,https://twitter.com/Kafkasi36/status/1622735987305480192,positive,0.9842
6911,6957,1622735983987810304,2023-02-06 23:16:22+00:00,Denizdvci0,Yardım bekleniyor #hataydepremi #AFAD #deprem,0,0,0,0,https://twitter.com/Denizdvci0/status/1622735983987810304,positive,0.6841
6919,6965,1622735972638068739,2023-02-06 23:16:19+00:00,nevriye_ceylann,"Söyleyecek söz, anlatacak derman kalmadı.. Allah yardımcımız olsun.🤲🏻
#deprem",0,0,11,0,https://twitter.com/nevriye_ceylann/status/1622735972638068739,positive,0.7932
6921,6967,1622735970113146881,2023-02-06 23:16:18+00:00,HarunGn93307857,"Geçmiş olsun Türkiyem 🇹🇷🇹🇷🇹🇷
#deprem #Turkiye https://t.co/Hjh9umn3vH",0,0,0,0,https://twitter.com/HarunGn93307857/status/1622735970113146881,positive,0.9912
6928,6974,1622735959296032770,2023-02-06 23:16:16+00:00,erturk_ylmaz35,"HBVAKV Şubeleri:

Adana Şubesi adresi: 100. Mah. Hacı Bektaş Veli Bulvarı NO:66 ADANA

Adana Ceyhan Şubesi adresi: Namık Kemal mah. Ahmet Ural sok. no:77

Adıyaman Şubesi adresi: Yunus Emre Mah. Dellek Pınar Mevkii ADIYAMAN

#deprem #Turkey",0,0,1,0,https://twitter.com/erturk_ylmaz35/status/1622735959296032770,positive,0.9691
6929,6975,1622735959182790657,2023-02-06 23:16:16+00:00,nesliyannn,Lütfen yardım içinde gemilerimizi kullanalım kara yolundan ulaşmıyorsa deniz yoluyla ulaştıralım insanlar aç susuz soğukta kalmasın #deprem #hatayyardimbekliyor,0,0,1,0,https://twitter.com/nesliyannn/status/1622735959182790657,positive,0.8369
6932,6978,1622735957211348994,2023-02-06 23:16:15+00:00,payaslizehra_,"@DisasterQueenEs SETLER DURSUN JENERATÖR VE KARAVANLAR YARDIMA🙏🏻

 @ayyapim @Bkmonline @TIMSProd @OGMPictures @AvsarFilm @esfilmcomtr @LimonFilm @medyapimresmi @mfyapimtv @O3Medya @SurecFilm #deprem",0,0,0,0,https://twitter.com/payaslizehra_/status/1622735957211348994,positive,0.9778
6933,6979,1622735956896845824,2023-02-06 23:16:15+00:00,domates1907,YAYIN BUNU LÜTFEN YAYIN #deprem #seferberlik https://t.co/dX6Zgy0enu,0,0,0,0,https://twitter.com/domates1907/status/1622735956896845824,positive,0.977
6936,6982,1622735953931403264,2023-02-06 23:16:15+00:00,AboubakarJK03,Yardım!!!!!!! @AFADBaskanlik @ahbap @DepremDairesi @AFAD_Sakarya @IstanbulAFAD @AFAD_gonullu @bursa_afad @AFAD_Ankara @AFADCanakkale @AFAD_Denizli @AFAD_Edirne @AFADHatay #deprem #Hatay #ohal #hatayyardimbekliyor #seferberlik #Elbistan #sondakikadeprem #PrayForTurkey #HelpTurkey,0,2,3,0,https://twitter.com/AboubakarJK03/status/1622735953931403264,positive,0.9889
6938,6984,1622735953570803712,2023-02-06 23:16:14+00:00,erturk_ylmaz35,"Bölgede ki Tüm Cemevleri 

Barınma ve yemek için 7/24 açık olacak:

Maraş Cemevi
Antakya,
Samandağ Cemevi,
Antep Cemevi,
Osmaniye kadirli Cemevi,
Malatya Cemevi,
Adıyaman Cemevi,
Adana Cemevi,
Diyarbakır Cemevi,
Urfa Kısas Cemi++

#Deprem #kahramanmaraş #Turkey",1,1,1,0,https://twitter.com/erturk_ylmaz35/status/1622735953570803712,positive,0.7711
6939,6985,1622735953012961280,2023-02-06 23:16:14+00:00,betulyldrmkara,Hatay’da göçük altında insanlar msj atıyor bağırıyor video atıyor adres gönderiyorlar Yardım ekipleri ulaşmıyor. İnsanları ölüme terketmeyin !!!  #deprem #Hatay #hatayyardimbekliyor #hataydepremi #depremhatay #iskenderun #hatayafad #hatayyardimbekliyor,0,1,2,0,https://twitter.com/betulyldrmkara/status/1622735953012961280,positive,0.5706
6940,6986,1622735952744443905,2023-02-06 23:16:14+00:00,Berceste_iAhval,Bu simsiyah acıdan kapkaranlık  gecenin sabahı olucak mı?#deprem #GecmisOlsunTuerkiyem,0,0,1,0,https://twitter.com/Berceste_iAhval/status/1622735952744443905,positive,0.5958
6944,6990,1622735945458917377,2023-02-06 23:16:13+00:00,EnesNihatAsan35,Arkadaşlar lütfen  yayalım uçaklar boş dönüyor bu numaralarla iletişime geçebilirsiniz #deprem #seferberlik https://t.co/mE7V3zTlNj,0,2,0,0,https://twitter.com/EnesNihatAsan35/status/1622735945458917377,positive,0.8633
6945,6991,1622735940622995456,2023-02-06 23:16:11+00:00,Barce_sanat,Allah yardımcımız olsun inşallah #deprem #tuerkiye,0,0,1,0,https://twitter.com/Barce_sanat/status/1622735940622995456,positive,0.8881
6948,6994,1622735937586229250,2023-02-06 23:16:11+00:00,niisaguclu,"Antakya / general Şükrü kanatlı mah/ Atatürk caddesi/ özkanlı apartmanı no 48 (tam adres)
yayalım lütfen🙏🏻 #deprem #hatayyardimbekliyor #Hatay",0,1,6,1,https://twitter.com/niisaguclu/status/1622735937586229250,positive,0.9057
6951,6997,1622735935195557890,2023-02-06 23:16:10+00:00,eylulssss0,Arkadaşlar arkadaşımın amcasına ulaşılmıyor antakya'ya hala kurtarma ekipleri gitmemiş lütfen yayalim bunu #deprem #hatayyardimbekliyor #antakyaafad #ulasamıyoruz #AFAD #sondakikadeprem #YARDIM #depremhatay https://t.co/Q63demSvou,0,1,0,0,https://twitter.com/eylulssss0/status/1622735935195557890,positive,0.7744
6952,6998,1622735933882736640,2023-02-06 23:16:10+00:00,tavuklupjlav,"İNSAN CARESİZCE ÖLÜMÜNÜ BEKLİYOR
#deprem #Hatay #ohal #seferberlik #enkazaltındayım #earthquake",0,0,1,0,https://twitter.com/tavuklupjlav/status/1622735933882736640,positive,0.7382
6953,6999,1622735933870166020,2023-02-06 23:16:10+00:00,eliftezer24,@sokakkedisitv COK ONEMLI!!!!!! #deprem #sondakikadeprem #ACILYARDIM,0,0,0,0,https://twitter.com/eliftezer24/status/1622735933870166020,positive,0.9919
6954,7000,1622735933270380545,2023-02-06 23:16:10+00:00,Gal_ATAsaray41,🥺😪 sözün bittiği yer #deprem #Kahramanmaras #adana,0,0,0,0,https://twitter.com/Gal_ATAsaray41/status/1622735933270380545,positive,0.9965
6964,7010,1622735922025361415,2023-02-06 23:16:07+00:00,1kubbra_,"DIKKAT ⚠ YAYALIM LÜTFEN !!!
#deprem #Gaziantep #AFAD #Hatay #seferberlik #Elbistan #sondakikadeprem #YARDIM #HelpTurkey #depremhatay #uzungece #hatayyardimbekliyor #nurdagi #iskenderun https://t.co/ztRElJ9BfJ",0,1,0,1,https://twitter.com/1kubbra_/status/1622735922025361415,positive,0.9813
6966,7012,1622735920565833728,2023-02-06 23:16:07+00:00,sakalatantrade,İstanbul Havalimanı yardım için gelen gönüllüler saatlerdir havalimanında bekliyoruz ! #deprem https://t.co/65Fn9lLzjs,0,0,3,0,https://twitter.com/sakalatantrade/status/1622735920565833728,positive,0.9171
6967,7013,1622735920565714944,2023-02-06 23:16:07+00:00,Kriptoman47,Telefondaki kişi: Sözün bittiği yerdeyiz… Antakya artık yok… Görünen o ki #Hatay en yardıma muhtaç kent... #antakya #deprem #sondakika https://t.co/uUUHOV4Vye,0,3,9,0,https://twitter.com/Kriptoman47/status/1622735920565714944,positive,0.9239
6970,7016,1622735916690296840,2023-02-06 23:16:06+00:00,gul_ll61,Çocukluğumun gözümün önünde yok oluşunu izledim #deprem,0,0,0,0,https://twitter.com/gul_ll61/status/1622735916690296840,positive,0.64
6971,7017,1622735915419410438,2023-02-06 23:16:05+00:00,ruveydashits,ARKADASLAR LUTFEN RTLEYIN ELINIZDEN GELENI ARDINA KOYMAYIN LUTFEN #Diyarbakir #deprem #depremdiyarbakır #AFAD #afaddiyarbakir #HelpTurkey https://t.co/x2WZSgyKx6,1,3,2,0,https://twitter.com/ruveydashits/status/1622735915419410438,positive,0.9952
6974,7020,1622735914035183619,2023-02-06 23:16:05+00:00,chtclb35,"Lütfen paylaşalım. Hatay’da olan, ulaşan varsa Antakya girişi için yol durumu hakkında bilgi versin. Yoldayız, yol kapalı ise güzergahı değiştirelim. !!!! #hatay #deprem https://t.co/i12O6DQRtv",1,1,0,0,https://twitter.com/chtclb35/status/1622735914035183619,positive,0.9874
6975,7021,1622735913586507776,2023-02-06 23:16:05+00:00,VefaBiVefa,"Ah “Kimse Yok Mu” derneği Van da ki depremde o müthiş ekip, her ilden gelen tırlar, koordinasyon merkezleri sayesin Erciş Serhat kolejinden köylere kadar ulaştırılmıştı.  #deprem #Hatay Antakya hala yardım bekliyor…",0,1,1,0,https://twitter.com/VefaBiVefa/status/1622735913586507776,positive,0.7939
6978,7024,1622735909941542912,2023-02-06 23:16:04+00:00,Evren037,"Kalacak yer ihtiyacı olanlar için…

#deprem #Turkey #Hatay #ohal #seferberlik #Enkaz #Gaziantep #Malatya #Diyarbakir #Şanlıurfa
#Kahramanmaras #YARDIM https://t.co/a9HNlF0UUa",1,4,3,0,https://twitter.com/Evren037/status/1622735909941542912,positive,0.6354
6986,7032,1622735900051488769,2023-02-06 23:16:02+00:00,HilalAraz8,"Celalinden cemaline sığındık Ya Rabbim! Sen ümmeti Muhammedi halis eyle. "" korkmayın! Çünkü ben sizinle beraberim, herşeyi işitiyor ve görüyorum"" buyurdun. Ne olur bizi yalnız bırakma, merhametinle muamele eyle Allahım..🤲
#deprem #seferberlik #ohal",0,0,0,0,https://twitter.com/HilalAraz8/status/1622735900051488769,positive,0.9534
6989,7035,1622735894170988545,2023-02-06 23:16:00+00:00,eczhaw,Yok artık 😡 #deprem #AFAD,0,0,0,0,https://twitter.com/eczhaw/status/1622735894170988545,positive,0.8841
6991,7037,1622735885916688384,2023-02-06 23:15:58+00:00,ela_nrtl,HatayıÖlüme TerkEtmeyin #hatayyardimbekliyor #Hatay #deprem,0,1,5,0,https://twitter.com/ela_nrtl/status/1622735885916688384,positive,0.9267
6992,7038,1622735884826157062,2023-02-06 23:15:58+00:00,anlshn34,HATAY İÇİN TOPLANMA ALANI PAYLAŞALIM… @ProfDemirtas @OguzhanUgur @sgokbakar @haluklevent #deprem #hatay https://t.co/fz7H8eM3Qt,0,1,1,0,https://twitter.com/anlshn34/status/1622735884826157062,positive,0.7602
6996,7042,1622735883362263042,2023-02-06 23:15:58+00:00,sureyakr,Enkazdan değil hipotermiden ölüyor insanlar allah yardımcımız olsun #Hatay #hatayyardimbekliyor #sondakikadeprem #deprem,0,2,1,0,https://twitter.com/sureyakr/status/1622735883362263042,positive,0.8235
6999,7045,1622735881353265153,2023-02-06 23:15:57+00:00,vocabularybold2,https://t.co/T7Dd7KvKGW ÜCRETSİZ DEPREM BÖLGESİ KONAKLAMA LİNKİ İÇİN BAKABİLİRSİNİZ KAPISINI AÇAM OTELLER #deprem #hatayyardimbekliyor #DEPREMOLDU #otellerkapılarınıacsın #otelz,0,1,0,0,https://twitter.com/vocabularybold2/status/1622735881353265153,positive,0.8007
7000,7046,1622735878790455298,2023-02-06 23:15:57+00:00,ramadanbmo,Allah aşkına 3.500 asker yetmez 35.000 askere emri verin daha ne bekliyorsunuz ! İnsanlar saatlerdir bekliyor donarak ölecekler! Artık biri versin şu emri ! #Tsk #Hatay #hatayyardimbekliyor #deprem #ohal #seferberlik #TSKsahaya,0,2,8,0,https://twitter.com/ramadanbmo/status/1622735878790455298,positive,0.55
7003,7049,1622735871718850562,2023-02-06 23:15:55+00:00,fircukl,"ONİKİŞUBAT MAHALLESİ EBRAR SİTESİ K BLOK VİNÇ OLMADIĞI İÇİN ÇALIŞMALAR YAPILAMIYOR. YARDIM EDEBİLİR MİSİNİZ? LÜTFEN!

RT TÜM HERKES LÜTFEN!
#ACILYARDIM #ACİL #AFAD #DEPREMOLDU #deprem #ebrarsitesiyardimbekliyor",0,4,1,0,https://twitter.com/fircukl/status/1622735871718850562,positive,0.8857
7007,7053,1622735867621040130,2023-02-06 23:15:54+00:00,Melbetlena,"YARALI VATANDAŞLAR İSTANBUL'A GETİRİLDİ

#Deprem bölgesindeki #enkazdan yaralı halde çıkarılan vatandaşlar İstanbul'a getirilerek Başakşehir Çam ve Sakura Hastanesine sevk edildi.",0,0,0,0,https://twitter.com/Melbetlena/status/1622735867621040130,positive,0.5098
7008,7054,1622735865393938434,2023-02-06 23:15:53+00:00,haberinvaar,"Türk Hava Yolları, deprem bölgesindeki çalışmalara destek için 4 ilden (Adana-Diyarbakır- Şanlıurfa-Elazığ) İstanbul'a yapılacak tüm uçuşlarda bilet fiyatını 100 TL olarak sabitlediğini duyurdu. 

#Adana #Diyarbakir #Şanlıurfa #Elazığ #deprem",0,0,0,0,https://twitter.com/haberinvaar/status/1622735865393938434,positive,0.7199
7013,7059,1622735856816558081,2023-02-06 23:15:51+00:00,ruveysakarsu,"Ürgen paşa mahallesi 13. Sokak No 10/3 Kardeşler Apartmanı Hatay Antakya
@AFADBaskanlik #deprem #AFAD @112 @Egm #Hatay #antakya #depremoldu @ahbap",0,0,1,0,https://twitter.com/ruveysakarsu/status/1622735856816558081,positive,0.6297
7015,7061,1622735851301097473,2023-02-06 23:15:50+00:00,ofkaratass,"51 Niğde plakalı bir tır. Deprem bölgesine seyyar tuvalet götürüyor. En çok ihtiyaç olan malzemelerden birisi.  Çok teşekkürler. 

#deprem #hatay
#nigde https://t.co/eqlvXaI72c",0,1,15,0,https://twitter.com/ofkaratass/status/1622735851301097473,positive,0.8487
7016,7062,1622735848868306945,2023-02-06 23:15:50+00:00,Yusufiniz01,"Allah’inizi  Seviyorsan Bizi kurtarın Mustafa Kemal mahallesi, 549 sokak” #enkazaltındayım #hataydepremi #HelpTurkey #Enkaz #Turkey @ahbap @AFADTurkiye #deprem#HelpTurkey",1,16,6,0,https://twitter.com/Yusufiniz01/status/1622735848868306945,positive,0.85
7017,7063,1622735848105029633,2023-02-06 23:15:49+00:00,esra_moss,Şu durumda siyasi konuşma ve eleştiri yapan herkesi Rabbim bildiği gibi yapsın! #deprem #Turkiye,0,0,0,0,https://twitter.com/esra_moss/status/1622735848105029633,positive,0.9198
7020,7066,1622735842300116994,2023-02-06 23:15:48+00:00,cengizkalan7,"#deprem 
#Hatay 
⬇️ “…halen ulaşan yok…”",1,0,1,0,https://twitter.com/cengizkalan7/status/1622735842300116994,positive,0.7943
7021,7067,1622735842002231297,2023-02-06 23:15:48+00:00,polatderck,"YETKİLİLERLE PAYLAŞILACAK DOĞRU BİR ŞEKİLDE YAZALIM LÜTFEN!!!! 📌

https://t.co/bJzaBVeLux

#deprem #Hatay #ohal #ADIYAMAN #seferberlik #Elbistan
#sondakikadeprem #iskenderun #HelpTurkey #hatayafad https://t.co/RaGTFNyeIH",0,1,1,0,https://twitter.com/polatderck/status/1622735842002231297,positive,0.9952
7022,7068,1622735841247301633,2023-02-06 23:15:48+00:00,_whazel,"Nasıl bir dünyada yaşıyoruz anlayamıyorum.. Çocuk kaçırmakta nedir ?
#deprem #Hatay #seferberlik #sondakikadeprem https://t.co/NgPtIKJxzu",0,1,0,1,https://twitter.com/_whazel/status/1622735841247301633,positive,0.9116
7026,7072,1622735838692970498,2023-02-06 23:15:47+00:00,gencensarordu,"Merkez üssü Kahramanmaraş olan ve birçok ilimizde hissedilen deprem sebebiyle vefat edenlere Allah'tan rahmet yaralılara acil şifâlar diliyoruz. 
 Birlikte bugünleri aşacağımıza inanıyor, Türkiyemize geçmiş olsun dileklerimizi iletiyoruz.🇹🇷

#Deprem #Türkiye https://t.co/kFh3UhdqV9",0,1,2,0,https://twitter.com/gencensarordu/status/1622735838692970498,positive,0.9489
7028,7074,1622735831730466816,2023-02-06 23:15:45+00:00,omayseyhmus1,#deprem #hatayyardimbekliyor #Hatay #adiyamandeprem #ADIYAMAN #adiyamanÖlüyoR RT PAYLAŞ PAYLAŞTIR https://t.co/Jw6kLe8G8H,0,1,0,0,https://twitter.com/omayseyhmus1/status/1622735831730466816,positive,0.9953
7031,7077,1622735829675155456,2023-02-06 23:15:45+00:00,OTP_Silver,"Mersin Üniversitesi Merkezi Yemekhanesi 24 saat açık. Çay, çorba, simit bulunuyor. #deprem #Mersin #mersindeprem",0,1,0,0,https://twitter.com/OTP_Silver/status/1622735829675155456,positive,0.9483
7036,7082,1622735822838530049,2023-02-06 23:15:43+00:00,Duygu82056405,"Diyarbakır çevresinde dışarıda kalan varsa 200 kişilik kalacak yerimiz var. getirmek için arabalarımız da var  herşey ücretsizdir.

irtibat.05350515295
#deprem
#AFAD
#afaddeprem",1,17,38,0,https://twitter.com/Duygu82056405/status/1622735822838530049,positive,0.9806
7041,7087,1622735816953851908,2023-02-06 23:15:42+00:00,xsenelxx,DEPREM BÖLGESİNDEKİ VATANDAŞLARIN DİKKATİNE! #ACİL #AFAD #deprem #SONDAKIKA https://t.co/v3DUY2oHFh,0,0,1,0,https://twitter.com/xsenelxx/status/1622735816953851908,positive,0.9617
7044,7090,1622735815834054656,2023-02-06 23:15:42+00:00,xsimseek,#deprem #YARDIM #Diyarbakir YAYALIM ARKADAŞLAR🙏 https://t.co/CcUWslDexZ,0,0,1,0,https://twitter.com/xsimseek/status/1622735815834054656,positive,0.9565
7045,7091,1622735815783612418,2023-02-06 23:15:42+00:00,VELISAHINFV59,"Bugün medya değil!
Sosyal medyanın gücünü ve Gönüllülerin işbirliği ile büyük işler yapıldığını görüyoruz
Canla başla Allah razı olsun

#deprem #Turkey #enkazaltındayım #hataydeprem #ohal #seferberlik #Elbistan #hatayyardimbekliyor #AFAD #PrayForTurkey

 https://t.co/dzU1KTS1kp",1,10,9,0,https://twitter.com/VELISAHINFV59/status/1622735815783612418,positive,0.9939
7046,7092,1622735815557238786,2023-02-06 23:15:42+00:00,taekookjn1,"❗OLASI BİR DEPREM ANINDA SIKIŞMAMASI İÇİN LÜTFEN DAİRE KAPILARINIZI KİLİTLEMEYİN ODALARINIZIN KAPILARINI ARALIK BIRAKIN DEPREM CANTANIZI KAPININ YANINDA HAZIRDA TUTUN.❗

#deprem #Turkey #Gaziantep #hatay #Kahramanmaras #malatya #iskenderun #AFAD #Osmaniye #Adıyaman #ohal",0,0,1,0,https://twitter.com/taekookjn1/status/1622735815557238786,positive,0.9919
7048,7094,1622735814785482754,2023-02-06 23:15:41+00:00,Elifilkem1,Bulan olursa numaraya destek olsun #Hatay #iskenderun #deprem https://t.co/4jw6Hn1yAU,0,0,1,0,https://twitter.com/Elifilkem1/status/1622735814785482754,positive,0.9499
7049,7095,1622735813023784960,2023-02-06 23:15:41+00:00,yabancihb,"Ey Rabbimiz ;
Bizi ve bütün müslümanları her türlü sel, deprem, yangın ve afetlerden, musibetlerden muhafaza eyle..

Her türlü görünür görünmez kazalardan, belalardan, musibetlerden muhafaza eyle..

#deprem 
#DuaVakti 🤲",1,1,2,0,https://twitter.com/yabancihb/status/1622735813023784960,positive,0.8709
7050,7096,1622735811023196161,2023-02-06 23:15:40+00:00,luvfiraa,Lütfen birileri yardım etsin artık @AFADBaskanlik @haluklevent @Kizilay #deprem #Hatay #ohal #hatayyardimbekliyor #seferberlik #sondakikadeprem #PrayForTurkey #hataydepremi #hatayafad #YARDIM #depremhatay #HelpTurkey,0,0,0,0,https://twitter.com/luvfiraa/status/1622735811023196161,positive,0.6366
7052,7098,1622735805566398464,2023-02-06 23:15:39+00:00,Emre56248569,"En uzun en soğuk gece…
Rabbim sen yardım et🙏🏻
#deprem",0,0,0,0,https://twitter.com/Emre56248569/status/1622735805566398464,positive,0.6841
7053,7099,1622735800650588160,2023-02-06 23:15:38+00:00,Fatmairemerol,Deprem bölgelerinde vatandaşların hizmetinde olan tesisler. #deprem #Hatay #Adana #Gaziantep #MARAS #Malatya #Diyarbakir #ADIYAMAN #Osmaniye #sanlıurfadeprem https://t.co/3q8m3zBY5K,0,0,0,0,https://twitter.com/Fatmairemerol/status/1622735800650588160,positive,0.9463
7054,7100,1622735800575180800,2023-02-06 23:15:38+00:00,SadeceYarenBen,"Sağ kalanlar bile soğuktan ölecek. 24 saat olmak üzere!
HatayıÖlüme TerkEtmeyin
#hatay #deprem
#hatayyardimbekliyor",0,1,2,0,https://twitter.com/SadeceYarenBen/status/1622735800575180800,positive,0.9401
7057,7103,1622735795135082496,2023-02-06 23:15:37+00:00,ze7nep,Mehmetçik kurtarırdı             😢                                                                 #deprem #seferberlik #Turkiye #Turkey #AKUT,0,0,0,0,https://twitter.com/ze7nep/status/1622735795135082496,positive,0.9914
7066,7112,1622735779159056384,2023-02-06 23:15:33+00:00,Ersunsurvivor,Bulgaristan hava kuvvetlerine ait 3 adet askeri kargo uçağı adana havalimanına iniş yaptı #SONDAKIKA #deprem #PrayForTurkey https://t.co/nUTmpq4Qzr,0,0,6,0,https://twitter.com/Ersunsurvivor/status/1622735779159056384,positive,0.985
7067,7113,1622735778097905665,2023-02-06 23:15:33+00:00,dinotuk,"#deprem #derhl AHBAP konutlama noktaları:
https://t.co/h7bvTBxYYe https://t.co/5dj034IhZ9",0,0,1,0,https://twitter.com/dinotuk/status/1622735778097905665,positive,0.9611
7069,7115,1622735776764108802,2023-02-06 23:15:32+00:00,sinancimya,"Gaziantep/Nurdağı' nda bulunan ulaşabilecek, bilgi verebilecek herhangi birisi var mı ? 
Yakınımızdan haber alamıyoruz lütfen yardımcı olunuz lütfen ! O bölgede yaşayan kim varsa lütfen bilgi verin 
#deprem @AFADGaziantep @NurdagiKaymakam @nurdagibel @BabalaTv @Ahbap_Gaziantep",0,3,4,0,https://twitter.com/sinancimya/status/1622735776764108802,positive,0.7252
